,Pressure,Temperature,Density,Sound Speed,Speed,Mach,Gamma,Cp,Cv,R,m_dot,x,radius
0,5976840.588023992,3993.54536250698,5.078058843726199,1193.2075016155407,36.9166623649128,0.030939012967090444,1.208957789676572,1706.1327122552873,1411.2425816882514,294.8914563938724,33.99054043259761,0.0,0.1261566261008582
1,5976840.588023992,3993.54536250698,5.078058843726199,1193.2075016155407,36.9166623649128,0.030939012967090444,1.208957789676572,1706.1327122552873,1411.2425816882514,294.8914563938724,33.99054043259761,0.001929534532466455,0.1261566261008582
2,5976840.588023992,3993.54536250698,5.078058843726199,1193.2075016155407,36.9166623649128,0.030939012967090444,1.208957789676572,1706.1327122552873,1411.2425816882514,294.8914563938724,33.99054043259761,0.00385906906493291,0.1261566261008582
3,5976840.588023992,3993.54536250698,5.078058843726199,1193.2075016155407,36.9166623649128,0.030939012967090444,1.208957789676572,1706.1327122552873,1411.2425816882514,294.8914563938724,33.99054043259761,0.005788603597399365,0.1261566261008582
4,5976840.588023992,3993.54536250698,5.078058843726199,1193.2075016155407,36.9166623649128,0.030939012967090444,1.208957789676572,1706.1327122552873,1411.2425816882514,294.8914563938724,33.99054043259761,0.00771813812986582,0.1261566261008582
5,5976840.588023992,3993.54536250698,5.078058843726199,1193.2075016155407,36.9166623649128,0.030939012967090444,1.208957789676572,1706.1327122552873,1411.2425816882514,294.8914563938724,33.99054043259761,0.009647672662332275,0.1261566261008582
6,5976840.588023992,3993.54536250698,5.078058843726199,1193.2075016155407,36.9166623649128,0.030939012967090444,1.208957789676572,1706.1327122552873,1411.2425816882514,294.8914563938724,33.99054043259761,0.01157720719479873,0.1261566261008582
7,5976840.588023992,3993.54536250698,5.078058843726199,1193.2075016155407,36.9166623649128,0.030939012967090444,1.208957789676572,1706.1327122552873,1411.2425816882514,294.8914563938724,33.99054043259761,0.013506741727265185,0.1261566261008582
8,5976840.588023992,3993.54536250698,5.078058843726199,1193.2075016155407,36.9166623649128,0.030939012967090444,1.208957789676572,1706.1327122552873,1411.2425816882514,294.8914563938724,33.99054043259761,0.01543627625973164,0.1261566261008582
9,5976840.588023992,3993.54536250698,5.078058843726199,1193.2075016155407,36.9166623649128,0.030939012967090444,1.208957789676572,1706.1327122552873,1411.2425816882514,294.8914563938724,33.99054043259761,0.017365810792198094,0.1261566261008582
10,5976840.588023992,3993.54536250698,5.078058843726199,1193.2075016155407,36.9166623649128,0.030939012967090444,1.208957789676572,1706.1327122552873,1411.2425816882514,294.8914563938724,33.99054043259761,0.01929534532466455,0.1261566261008582
