Thrust,ISP,m_dot,Pression is Chambre,Pression local Chambre,Temperature is Chambre,Temperature local Chambre,Densité is Chambre,Densité local Chambre,Section Chambre,Diamètre Chambre,Mach Chambre,Vitesse Chambre,Pression col,Temperature col,Densité col,Section col,Diamètre col,Mach col,Vitesse col,Pression tuyère,Temperature Tuyère,Densité Tuyère,Section Tuyère,Diamètre Tuyère,Mach Tuyère,Vitesse Tuyère,Longueur Chambre Combustion,Longueur Convergent,Longueur Divergent
200.0,270.0,75.53453429466137,2000000.0,1992280.1960079744,3993.944756982678,3991.2759317474965,1.6981097351867604,1.69268628124205,0.049999999999997276,0.2523132522020091,0.07999999999995713,95.42945571467183,1125475.4385661779,3616.1349715672545,1.0554294283262566,0.06303146139375457,0.28329163279026803,3.5121848626152756,1135.4263798257919,349312.4997352304,2954.0660578145566,0.4009883301580579,0.10000000000000064,0.35682482323055537,1.8355530820061654,1883.708598539692,1.26062922787516,-0.033216675778850104,0.1372148013828952
200.0,270.0,75.53453429466137,4000000.0,3984560.392015933,3993.944756982678,3991.275931747494,3.396219470373521,3.3853725624840894,0.049999999999999996,0.252313252202016,0.07999999999999999,95.4294557147229,2250950.8771323557,3616.1349715672545,2.1108588566525133,0.031515730696877284,0.20031743459940782,3.5121848626152756,1135.4263798257919,238250.84853051524,2452.827995870014,0.3293860265436244,0.1000000000000169,0.35682482323058434,2.452279305515191,2293.190590030749,0.6303146139375457,0.05575269534317299,0.29204676306573923
200.0,270.0,75.53453429466137,6000000.0,5976840.5880239,3993.944756982678,3991.275931747494,5.094329205560282,5.078058843726135,0.049999999999999996,0.252313252202016,0.07999999999999999,95.4294557147229,3376426.3156985333,3616.1349715672545,3.16628828497877,0.021010487131251518,0.16355850045062983,3.5121848626152756,1135.4263798257919,201103.7074685261,2220.7908373222904,0.30707907934348216,0.10000000000001383,0.3568248232305789,2.7644268230190066,2459.776212449095,0.4202097426250304,0.09516758967947775,0.36063986800338815
