Thrust,ISP,m_dot,Pression is Chambre,Pression local Chambre,Temperature is Chambre,Temperature local Chambre,Densité is Chambre,Densité local Chambre,Section Chambre,Diamètre Chambre,Mach Chambre,Vitesse Chambre,Pression col,Temperature col,Densité col,Section col,Diamètre col,Mach col,Vitesse col,Pression tuyère,Temperature Tuyère,Densité Tuyère,Section Tuyère,Diamètre Tuyère,Mach Tuyère,Vitesse Tuyère,Longueur Chambre Combustion,Longueur Convergent,Longueur Divergent
50.0,270.0,18.883633573665342,2000000.0,1992280.1960083246,3993.944756982678,3991.2759317476175,1.6981097351867604,1.6926862812422965,0.049999999999304275,0.25231325220026063,0.07999999999813925,95.42945571250478,1125475.4385661779,3616.1349715672545,1.0554294283262566,0.015757865348438642,0.14164581639513402,3.5121848626152756,1135.4263798257919,45118.95209018321,2073.9074029933463,0.0737747000083489,0.10000000000009573,0.35682482323072506,2.976774018847313,2559.6301555390155,0.315157306973158,0.11866354097957067,0.4015294931163183
50.0,270.0,18.883633573665342,4000000.0,3984560.3920165985,3993.944756982678,3991.275931747609,3.396219470373521,3.385372562484557,0.04999999999870612,0.2523132521987514,0.07999999999826908,95.42945571265955,2250950.8771323557,3616.1349715672545,2.1108588566525133,0.007878932674219321,0.10015871729970391,3.5121848626152756,1135.4263798257919,35685.174696441245,1766.6536491381428,0.06849742129652038,0.10000000000025074,0.35682482323100156,3.4737494634143156,2756.835614926316,0.15757865348846414,0.16314822653896024,0.4789454739582293
50.0,270.0,18.883633573665342,6000000.0,5981130.078598187,3993.944756982678,3991.77088519799,5.094329205560282,5.081073193931348,0.04315099960301171,0.23439615843568304,0.07219710529284246,86.12700435276908,3376426.3156985333,3616.1349715672545,3.16628828497877,0.0052526217828128795,0.08177925022531492,3.5121848626152756,1135.4263798257919,31480.755116697823,1611.7795338709707,0.06623344031323883,0.10000000000049424,0.356824823231436,3.7611342043485716,2851.0728809368766,0.12172653776591248,0.16364400792195324,0.5132420264278694
