Thrust,ISP,m_dot,Pression is Chambre,Pression local Chambre,Temperature is Chambre,Temperature local Chambre,Densité is Chambre,Densité local Chambre,Section Chambre,Diamètre Chambre,Mach Chambre,Vitesse Chambre,Pression col,Temperature col,Densité col,Section col,Diamètre col,Mach col,Vitesse col,Pression tuyère,Temperature Tuyère,Densité Tuyère,Section Tuyère,Diamètre Tuyère,Mach Tuyère,Vitesse Tuyère,Longueur Chambre Combustion,Longueur Convergent,Longueur Divergent
50.0,300.0,16.995270216298806,2000000.0,1992280.1960079665,3993.944756982678,3991.275931747494,1.6981097351867604,1.6926862812420447,0.049999999999999996,0.252313252202016,0.07999999999999999,95.4294557147229,1125475.4385661779,3616.1349715672545,1.0554294283262566,0.014182078813594774,0.13437702025279324,3.5121848626152756,1135.4263798257919,39102.35831366673,2023.2345429957052,0.06553820304456257,0.10000000000003643,0.35682482323061926,3.053331629920272,2593.1865645718885,0.2836415762718955,0.12645753279696437,0.41509325137265907
50.0,300.0,16.995270216298806,4000000.0,3984560.392015933,3993.944756982678,3991.275931747494,3.396219470373521,3.3853725624840894,0.04999999999999959,0.252313252202015,0.07999999999999947,95.4294557147223,2250950.8771323557,3616.1349715672545,2.1108588566525133,0.007091039406797387,0.09501890225639215,3.5121848626152756,1135.4263798257919,31065.99403171324,1724.8285262372701,0.06107692136550507,0.10000000000025323,0.35682482323100606,3.5484698255252245,2782.599804165004,0.14182078813594887,0.16865941100772028,0.4885364993998108
50.0,300.0,16.995270216298806,6000000.0,5982582.462285667,3993.944756982678,3991.93840553484,5.094329205560282,5.08209374164708,0.04041658466045912,0.22684795315989328,0.06935810369778865,82.74197517236979,3376426.3156985333,3616.1349715672545,3.16628828497877,0.004727359604531591,0.07758260881584997,3.5121848626152756,1135.4263798257919,27454.030000077968,1574.099274284974,0.0591441500336284,0.10000000000010852,0.3568248232307478,3.835866348534154,2873.5330513949807,0.11696583578860692,0.1600502819690216,0.5210730659072206
