Thrust,ISP,m_dot,Pression is Chambre,Pression local Chambre,Temperature is Chambre,Temperature local Chambre,Densité is Chambre,Densité local Chambre,Section Chambre,Diamètre Chambre,Mach Chambre,Vitesse Chambre,Pression col,Température col,Densité col,Section col,Diamètre col,Mach col,Vitesse col,Pression tuyère,Température Tuyère,Densité Tuyère,Section Tuyère,Diamètre Tuyère,Mach Tuyère,Vitesse Tuyère,Longueur Chambre Combustion,Longueur Convergent,Longueur Divergent
200.0,300.0,67.98108086519522,2000000.0,1992280.1960079947,3993.944756982678,3991.275931747504,1.6981097351867604,1.6926862812420642,0.049999999999989636,0.25231325220198986,0.07999999999985476,95.42945571454977,1125475.4385661779,3616.1349715672545,1.0554294283262566,0.056728315254379096,0.2687540405055865,3.5121848626152756,1135.4263798257919,292639.3081939469,2865.048071300081,0.34636863485604374,0.10000000000014424,0.35682482323081155,1.9419893814290201,1962.6799146650424,1.134566305087817,-0.01762869214784779,0.16434231789644965
200.0,300.0,67.98108086519522,4000000.0,3984560.392015933,3993.944756982678,3991.275931747494,3.396219470373521,3.3853725624840894,0.049999999999999996,0.252313252202016,0.07999999999999999,95.4294557147229,2250950.8771323557,3616.1349715672545,2.1108588566525133,0.028364157627189548,0.1900378045127843,3.5121848626152756,1135.4263798257919,204698.0637147317,2389.314252875597,0.2905214950883148,0.1000000000000857,0.35682482323070713,2.535342248905819,2339.9679070034786,0.567283152543791,0.0667750642736942,0.3112288139491147
200.0,300.0,67.98108086519522,6000000.0,5976840.5880239,3993.944756982678,3991.275931747494,5.094329205560282,5.078058843726135,0.049999999999999996,0.252313252202016,0.07999999999999999,95.4294557147229,3376426.3156985333,3616.1349715672545,3.16628828497877,0.018909438418126364,0.15516521763169994,3.5121848626152756,1135.4263798257919,173794.2916929333,2165.470082451213,0.27215801548987556,0.10000000000029448,0.3568248232310796,2.8428509428173627,2497.852870595305,0.3781887683625273,0.10416731622497233,0.3763019469655931
